"row_id";"pedido";"data_pedido";"data_envio";"tipo_envio";"id_cliente";"nome_cliente";"Segmento";"Cidade";"Estado";"pais";"regiao";"material";"Categoria";"sub_categoria";"desc_material";"Vendas";"Quantidade";"Desconto";"Lucro"
1498;MX-2022-134593;"11/2/2022";"11/8/2022";Classe padrão;VG-21070;Victor Goncalves;Varejo;San Cristóbal;Táchira;Venezuela;Sul;MAT-MA-10002131;Material de escritório;Materiais;Stiletto Abridor de carta, Retangular;"200,64";2;"0,4";"9,84"
1499;MX-2022-137183;"7/25/2022";"7/26/2022";Primeira classe;EC-13195;Eduarda Castro;Grande Empresa;Apopa;San Salvador;El Salvador;Central;MÓV-ES-10001334;Móveis;Estantes;Ikea Estante, Branco;"2502";3;"0";"800,4"
1500;MX-2023-124002;"1/9/2023";"1/14/2023";Classe padrão;VD-21700;Vitória Dias;Pequenas e Medias Empresas;Brasília;Distrito Federal;Brasil;Sul;TEC-TE-10001225;Tecnologia;Telefones;Apple Carregador, Azul;"33931,2";8;"0";"1017,6"
1501;MX-2023-124002;"1/9/2023";"1/14/2023";Classe padrão;VD-21700;Vitória Dias;Pequenas e Medias Empresas;Brasília;Distrito Federal;Brasil;Sul;MAT-CO-10002533;Material de escritório;Colchetes;Stockwell Percevejo niquelado, Embalagem com 12;"172,8";2;"0";"63,6"
1502;MX-2023-124002;"1/9/2023";"1/14/2023";Classe padrão;VD-21700;Vitória Dias;Pequenas e Medias Empresas;Brasília;Distrito Federal;Brasil;Sul;MAT-EN-10001532;Material de escritório;Envelopes;Kraft Envelope kraft, Reciclado;"674,4";4;"0";"303,2"
1503;MX-2023-124002;"1/9/2023";"1/14/2023";Classe padrão;VD-21700;Vitória Dias;Pequenas e Medias Empresas;Brasília;Distrito Federal;Brasil;Sul;TEC-TE-10004449;Tecnologia;Telefones;Apple Smart Phone, Azul;"1644";2;"0";"65,6"
1504;MX-2020-143140;"9/15/2020";"9/21/2020";Classe padrão;EO-13690;Enzo Oliveira;Varejo;Morelia;Michoacán;México;Norte;MÓV-CA-10000733;Móveis;Cadeiras;Harbour Creations Poltrona, Ajustável;"5078,4";2;"0,2";"507,6"
1505;MX-2020-143140;"9/15/2020";"9/21/2020";Classe padrão;EO-13690;Enzo Oliveira;Varejo;Morelia;Michoacán;México;Norte;MAT-AR-10002108;Material de escritório;Armazenamento;Tenex Armários, Tamanho real;"4083,6";3;"0";"775,8"
1506;MX-2020-143140;"9/15/2020";"9/21/2020";Classe padrão;EO-13690;Enzo Oliveira;Varejo;Morelia;Michoacán;México;Norte;MAT-ET-10001854;Material de escritório;Etiquetas;HON Etiquetas jurídicas, Ajustável;"175,2";3;"0";"24"
1507;US-2021-104367;"5/31/2021";"6/2/2021";Primeira classe;SS-20410;Sarah Santos;Varejo;Quito;Pichincha;Equador;Sul;MÓV-ME-10001165;Móveis;Mesas;Barricks Mesa de treinamento, Montado;"3410,88";2;"0,2";-767,52
1508;US-2021-104367;"5/31/2021";"6/2/2021";Primeira classe;SS-20410;Sarah Santos;Varejo;Quito;Pichincha;Equador;Sul;MAT-AR-10003657;Material de escritório;Armazenamento;Eldon Bandejas, Tamanho real;"640";2;"0";"192"
1509;MX-2023-162257;"11/25/2023";"11/28/2023";Primeira classe;BC-11665;Bruna Cunha;Varejo;San Pedro Sula;Cortés;Honduras;Central;MAT-AR-10001422;Material de escritório;Arte;Crayola Marcador, Embalagem tipo bulk;"292,32";3;"0,4";"38,52"
1510;MX-2023-162257;"11/25/2023";"11/28/2023";Primeira classe;BC-11665;Bruna Cunha;Varejo;San Pedro Sula;Cortés;Honduras;Central;MAT-FI-10000858;Material de escritório;Fichários;Wilson Jones Divisórias, Durável;"190,8";6;"0,4";-57,6
1511;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MÓV-ES-10004369;Móveis;Estantes;Ikea Estante, Tradicional;"1634,4";2;"0";"130,4"
1512;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MÓV-ES-10001160;Móveis;Estantes;Ikea Gaveteiro, Metal;"6622";7;"0";"330,4"
1513;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MAT-FI-10004780;Material de escritório;Fichários;Ibico Pasta argolada, Econômico;"722,4";7;"0";"266"
1514;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MAT-EN-10001731;Material de escritório;Envelopes;Cameo Com lacre, Prata;"811,2";3;"0";"267,6"
1515;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MAT-CO-10001823;Material de escritório;Colchetes;Accos Percevejo niquelado, Metal;"276";3;"0";"10,8"
1516;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MAT-AR-10000184;Material de escritório;Armazenamento;Tenex Armários, Metal;"4064,4";3;"0";"202,8"
1517;MX-2021-147886;"4/12/2021";"4/16/2021";Classe padrão;CA-11980;Camila Alves;Varejo;Managua;Managua;Nicarágua;Central;MÓV-ES-10000191;Móveis;Estantes;Safco Conjunto de pratelheiras, Metal;"3924";3;"0";"39"
1518;MX-2021-136112;"4/26/2021";"5/1/2021";Segunda classe;PD-19465;Pedro Dias;Varejo;Zapopan;Jalisco;México;Norte;MAT-AR-10001029;Material de escritório;Arte;Sanford Tela, Metal;"2761,6";8;"0";"54,4"
1519;MX-2021-136112;"4/26/2021";"5/1/2021";Segunda classe;PD-19465;Pedro Dias;Varejo;Zapopan;Jalisco;México;Norte;TEC-AC-10000044;Tecnologia;Acessórios;Belkin Roteador, Programável;"5205";3;"0";"1041"
1520;MX-2021-136112;"4/26/2021";"5/1/2021";Segunda classe;PD-19465;Pedro Dias;Varejo;Zapopan;Jalisco;México;Norte;MÓV-MÓ-10003988;Móveis;Móveis;Deflect-O Lâmpada, Preto;"911,52";12;"0,4";"150,72"
1521;US-2023-140452;"11/10/2023";"11/16/2023";Classe padrão;VP-21745;Vitória Pinto;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;TEC-CO-10000667;Tecnologia;Copiadoras;HP Fax sem fio, Par;"7180,186";5;"0,402";-3146,814
1522;US-2023-140452;"11/10/2023";"11/16/2023";Classe padrão;VP-21745;Vitória Pinto;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MÓV-CA-10003011;Móveis;Cadeiras;Novimex Cadeira de balanço, Ajustável;"535,68";1;"0,4";-267,92
1523;MX-2023-143728;"11/18/2023";"11/22/2023";Classe padrão;PP-19540;Pedro Pinto;Grande Empresa;Tegucigalpa;Francisco Morazán;Honduras;Central;TEC-AC-10004216;Tecnologia;Acessórios;SanDisk Roteador, Econômico;"3076,2";3;"0,4";"409,8"
1524;MX-2023-169383;"4/8/2023";"4/10/2023";Segunda classe;VS-21580;Vitor Silva;Varejo;Zapopan;Jalisco;México;Norte;MAT-AR-10000124;Material de escritório;Armazenamento;Eldon Bandejas, Industrial;"646";2;"0";"277,6"
1525;MX-2023-169383;"4/8/2023";"4/10/2023";Segunda classe;VS-21580;Vitor Silva;Varejo;Zapopan;Jalisco;México;Norte;MAT-AC-10004511;Material de escritório;Eletrônicos;Hoover Torradeira, Branco;"1090,4";2;"0";"141,6"
1526;MX-2022-132689;"1/7/2022";"1/9/2022";Primeira classe;LS-17755;Luis Sousa;Pequenas e Medias Empresas;Acayucan;Veracruz;México;Norte;TEC-MÁ-10001747;Tecnologia;Máquinas;StarTech Calculadora, Vermelho;"989,6";4;"0";"138,4"
1527;US-2020-126116;"12/6/2020";"12/11/2020";Classe padrão;CC-12460;Cauã Costa;Varejo;La Romana;La Romana;República Dominicana;Caribe;MAT-FI-10000562;Material de escritório;Fichários;Wilson Jones Encadernadora, Reciclado;"1578,24";6;"0,2";-256,56
1528;MX-2021-158526;"4/20/2021";"4/27/2021";Classe padrão;BC-11260;Bianca Costa;Varejo;Holguín;Holguín;Cuba;Caribe;TEC-CO-10003495;Tecnologia;Copiadoras;Brother Tinta, Colorida;"6927,3176";7;"0,002";"2206,5176"
1529;MX-2021-158526;"4/20/2021";"4/27/2021";Classe padrão;BC-11260;Bianca Costa;Varejo;Holguín;Holguín;Cuba;Caribe;MÓV-CA-10002889;Móveis;Cadeiras;SAFCO Protetor de piso, Ajustável;"1246,2";3;"0";"61,8"
1530;MX-2021-158526;"4/20/2021";"4/27/2021";Classe padrão;BC-11260;Bianca Costa;Varejo;Holguín;Holguín;Cuba;Caribe;TEC-AC-10001749;Tecnologia;Acessórios;Memorex Teclado, Reciclado;"922";2;"0";"424"
1531;MX-2021-158526;"4/20/2021";"4/27/2021";Classe padrão;BC-11260;Bianca Costa;Varejo;Holguín;Holguín;Cuba;Caribe;MAT-FI-10004886;Material de escritório;Fichários;Ibico Encadernadora, Reciclado;"1380,8";4;"0";"455,2"
1532;US-2022-125241;"10/18/2022";"10/20/2022";Segunda classe;RP-20020;Renan Pinto;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MÓV-MÓ-10003569;Móveis;Móveis;Rubbermaid Caixa para correspondência, Preto;"100,56";1;"0,4";-8,44
1533;US-2022-125241;"10/18/2022";"10/20/2022";Segunda classe;RP-20020;Renan Pinto;Varejo;Tegucigalpa;Francisco Morazán;Honduras;Central;MAT-AR-10003651;Material de escritório;Armazenamento;Rogers Caixa, Industrial;"489";5;"0,4";-25
1534;MX-2022-111388;"6/14/2022";"6/18/2022";Classe padrão;EA-13570;Enzo Araujo;Varejo;Progreso;Yucatán;México;Norte;MAT-ET-10002458;Material de escritório;Etiquetas;Avery Etiquetas de envio, Vermelho;"77,8";1;"0";"9,2"
1535;MX-2022-111388;"6/14/2022";"6/18/2022";Classe padrão;EA-13570;Enzo Araujo;Varejo;Progreso;Yucatán;México;Norte;MAT-ET-10002208;Material de escritório;Etiquetas;Harbour Creations Etiquetas jurídicas, Vermelho;"71,8";1;"0";"35"
1536;MX-2022-111388;"6/14/2022";"6/18/2022";Classe padrão;EA-13570;Enzo Araujo;Varejo;Progreso;Yucatán;México;Norte;MAT-CO-10001542;Material de escritório;Colchetes;OIC Clips de papel, Embalagem tipo bulk;"288,6";3;"0";"37,2"
1537;MX-2022-111388;"6/14/2022";"6/18/2022";Classe padrão;EA-13570;Enzo Araujo;Varejo;Progreso;Yucatán;México;Norte;MAT-MA-10004912;Material de escritório;Materiais;Fiskars Cortador de papel, Aço;"1390";5;"0";"166"
1538;MX-2022-111388;"6/14/2022";"6/18/2022";Classe padrão;EA-13570;Enzo Araujo;Varejo;Progreso;Yucatán;México;Norte;MAT-AR-10000604;Material de escritório;Armazenamento;Eldon Caixa, Metal;"248,8";4;"0";"96,8"
1539;US-2022-158778;"8/30/2022";"9/3/2022";Classe padrão;GA-14440;Gabriela Almeida;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-EN-10002585;Material de escritório;Envelopes;Ames Envelope profissional, Conjunto de 50;"234,24";3;"0,2";-50,16
1540;MX-2023-115700;"12/12/2023";"12/17/2023";Segunda classe;FM-14170;Fábio Melo;Varejo;Várzea Grande;Mato Grosso;Brasil;Sul;MÓV-CA-10003011;Móveis;Cadeiras;Novimex Cadeira de balanço, Ajustável;"1785,6";2;"0";"178,4"
1541;MX-2022-159114;"12/26/2022";"1/1/2023";Classe padrão;LC-17560;Lucas Cavalcanti;Pequenas e Medias Empresas;Cuernavaca;Morelos;México;Norte;TEC-AC-10001292;Tecnologia;Acessórios;SanDisk Pen drive, Reciclado;"249";1;"0";"74,6"
1542;MX-2022-159114;"12/26/2022";"1/1/2023";Classe padrão;LC-17560;Lucas Cavalcanti;Pequenas e Medias Empresas;Cuernavaca;Morelos;México;Norte;MAT-AR-10001754;Material de escritório;Armazenamento;Eldon Armários, Metal;"6566";5;"0";"2232"
1543;MX-2022-159114;"12/26/2022";"1/1/2023";Classe padrão;LC-17560;Lucas Cavalcanti;Pequenas e Medias Empresas;Cuernavaca;Morelos;México;Norte;MAT-FI-10003063;Material de escritório;Fichários;Avery Capa para fichário, Transparente;"210,6";3;"0";"69"
1544;MX-2021-140396;"7/11/2021";"7/17/2021";Classe padrão;FG-14155;Fábio Gomes;Varejo;Oruro;Oruro;Bolívia;Sul;MÓV-CA-10003783;Móveis;Cadeiras;Office Star Cadeira de praia, Par;"769,2";2;"0";"130,4"
1545;US-2022-167101;"9/26/2022";"10/1/2022";Classe padrão;MP-18655;Mateus Pinto;Grande Empresa;Cidade do Panamá;Panamá;Panamá;Central;MAT-CO-10001828;Material de escritório;Colchetes;OIC Grampos, Metal;"91,68";2;"0,4";-12,32
1546;MX-2021-144449;"12/9/2021";"12/14/2021";Classe padrão;BG-11710;Bruna Goncalves;Varejo;Escuintla;Escuintla;Guatemala;Central;MAT-FI-10003491;Material de escritório;Fichários;Cardinal Reforço para fichário, Econômico;"106,8";3;"0";"3"
1547;MX-2023-115105;"5/8/2023";"5/10/2023";Segunda classe;IS-15370;Isabella Silva;Varejo;San Lorenzo;Central;Paraguai;Sul;MAT-MA-10002046;Material de escritório;Materiais;Fiskars Tesouras, Azul;"317,6";1;"0";"88,8"
1548;MX-2023-115105;"5/8/2023";"5/10/2023";Segunda classe;IS-15370;Isabella Silva;Varejo;San Lorenzo;Central;Paraguai;Sul;TEC-TE-10001991;Tecnologia;Telefones;Samsung Repetidor de sinal, Embalagem tipo bulk;"8200,8";9;"0";"982,8"
1549;US-2021-127908;"4/22/2021";"4/24/2021";Segunda classe;KG-16255;Kauã Gomes;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-MA-10000400;Material de escritório;Materiais;Elite Abridor de carta, Azul;"436,8";3;"0,2";-22,2
1550;US-2021-127908;"4/22/2021";"4/24/2021";Segunda classe;KG-16255;Kauã Gomes;Grande Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10001169;Material de escritório;Papel;Green Bar Cadernetas, Reciclado;"269,76";3;"0,2";"29,76"
1551;MX-2023-118934;"10/2/2023";"10/7/2023";Classe padrão;ID-15145;Igor Dias;Grande Empresa;Huixquilucan;México;México;Norte;TEC-TE-10002603;Tecnologia;Telefones;Motorola Smart Phone, Embalagem tipo bulk;"1731,6";2;"0";"138,4"
1552;MX-2023-106152;"6/5/2023";"6/9/2023";Classe padrão;ES-14065;Evelyn Santos;Varejo;Managua;Managua;Nicarágua;Central;TEC-CO-10000781;Tecnologia;Copiadoras;Hewlett Copiadora para uso pessoal, Vermelho;"1895,8008";2;"0,002";"147,8008"
1553;MX-2022-118955;"12/21/2022";"12/23/2022";Primeira classe;AS-10645;Ana Santos;Varejo;Ixtapaluca;México;México;Norte;TEC-AC-10003719;Tecnologia;Acessórios;Belkin Teclado numérico, Econômico;"1155";3;"0";"323,4"
1554;MX-2020-131828;"9/1/2020";"9/6/2020";Segunda classe;EA-13585;Enzo Azevedo;Grande Empresa;Managua;Managua;Nicarágua;Central;TEC-CO-10000064;Tecnologia;Copiadoras;Sharp Fax, Vermelho;"1955,082";1;"0,002";"564,082"
1555;MX-2021-143889;"1/5/2021";"1/9/2021";Classe padrão;LB-16750;Lavinia Barros;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-AR-10001124;Material de escritório;Armazenamento;Smead Pratelheiras, Tamanho real;"979,2";3;"0";"303"
1556;MX-2020-157679;"10/21/2020";"10/25/2020";Classe padrão;BA-11320;Brenda Almeida;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;MAT-AR-10001158;Material de escritório;Armazenamento;Fellowes Pastas, Tamanho real;"352,4";2;"0";"80,8"
1557;MX-2022-105333;"10/26/2022";"10/31/2022";Classe padrão;SC-20260;Samuel Cavalcanti;Grande Empresa;Zapopan;Jalisco;México;Norte;MAT-AR-10004875;Material de escritório;Arte;BIC Canetas, Tamanhos variados;"465,6";4;"0";"97,6"
1558;MX-2022-105333;"10/26/2022";"10/31/2022";Classe padrão;SC-20260;Samuel Cavalcanti;Grande Empresa;Zapopan;Jalisco;México;Norte;MAT-AR-10004653;Material de escritório;Armazenamento;Tenex Pastas, Metal;"445,8";3;"0";"156"
1559;MX-2022-142846;"4/12/2022";"4/16/2022";Classe padrão;LC-17545;Lucas Carvalho;Pequenas e Medias Empresas;Santa Clara;Villa Clara;Cuba;Caribe;MAT-FI-10004261;Material de escritório;Fichários;Ibico Capa para fichário, Durável;"404";4;"0";"28"
1560;US-2023-102197;"4/11/2023";"4/16/2023";Classe padrão;IL-15160;Igor Lima;Pequenas e Medias Empresas;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-FI-10000469;Material de escritório;Fichários;Acco Reforço para fichário, Econômico;"35,52";1;"0,2";-1,48
1561;MX-2022-115511;"6/27/2022";"7/3/2022";Classe padrão;SM-20515;Sofia Martins;Pequenas e Medias Empresas;San Martín;San Salvador;El Salvador;Central;MÓV-MÓ-10004936;Móveis;Móveis;Deflect-O Moldura, Preto;"2200,8";3;"0";"505,8"
1562;MX-2022-102260;"8/28/2022";"8/30/2022";Segunda classe;RP-19765;Rafaela Pereira;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-CA-10000803;Móveis;Cadeiras;Office Star Cadeira de balanço, Par;"1908,8";2;"0";"438,8"
1563;MX-2022-121062;"9/6/2022";"9/13/2022";Classe padrão;JC-16090;Júlio Costa;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-ET-10004153;Material de escritório;Etiquetas;Novimex Etiquetas de envio, Branco;"58,56";1;"0,2";"10,16"
1564;MX-2022-150308;"7/5/2022";"7/10/2022";Classe padrão;IA-15100;Igor Araujo;Varejo;Pereira;Risaralda;Colômbia;Sul;MAT-PA-10002802;Material de escritório;Papel;Xerox Resma, Premium;"351,2";2;"0";"94,8"
1565;MX-2022-150308;"7/5/2022";"7/10/2022";Classe padrão;IA-15100;Igor Araujo;Varejo;Pereira;Risaralda;Colômbia;Sul;MAT-AR-10004711;Material de escritório;Armazenamento;Fellowes Bandejas, Industrial;"3472,2";9;"0";"729"
1566;MX-2020-155530;"5/28/2020";"5/31/2020";Primeira classe;DR-12670;Daniel Rodrigues;Varejo;Monterrey;Novo Leão;México;Norte;MAT-ET-10000835;Material de escritório;Etiquetas;Harbour Creations Etiquetas jurídicas, Ajustável;"236";4;"0";"105,6"
1567;MX-2020-155530;"5/28/2020";"5/31/2020";Primeira classe;DR-12670;Daniel Rodrigues;Varejo;Monterrey;Novo Leão;México;Norte;MÓV-MÓ-10002541;Móveis;Móveis;Advantus Relógio de parede, Premium;"600,12";3;"0,4";-250,08
1568;MX-2023-140872;"7/5/2023";"7/9/2023";Segunda classe;AB-10720;Anna Barbosa;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;MÓV-ES-10004606;Móveis;Estantes;Sauder Estante tradicional, Preto;"5831,2";2;"0";"2740,4"
1569;US-2023-133193;"7/31/2023";"8/1/2023";Primeira classe;MD-18325;Marina Dias;Varejo;Ciudad Juárez;Chihuahua;México;Norte;MÓV-MÓ-10003569;Móveis;Móveis;Rubbermaid Caixa para correspondência, Preto;"1005,6";10;"0,4";-84,4
1570;US-2023-133193;"7/31/2023";"8/1/2023";Primeira classe;MD-18325;Marina Dias;Varejo;Ciudad Juárez;Chihuahua;México;Norte;TEC-TE-10004351;Tecnologia;Telefones;Motorola Carregador, Azul;"17138,4";4;"0";"4455,2"
1571;MX-2022-137953;"10/25/2022";"10/27/2022";Segunda classe;GC-14395;Gabriel Castro;Grande Empresa;São José dos Campos;São Paulo;Brasil;Sul;MÓV-MÓ-10000193;Móveis;Móveis;Rubbermaid Porta retrato, Embalagem multipack;"1381,6";4;"0";"441,6"
1572;US-2021-102484;"10/24/2021";"10/30/2021";Classe padrão;RG-19750;Rafaela Gomes;Varejo;Santa Fé;Santa Fé;Argentina;Sul;MAT-AR-10000872;Material de escritório;Armazenamento;Tenex Carrinho bandeja, Industrial;"1615,32";3;"0,4";-296,28
1573;MX-2023-134418;"12/23/2023";"12/25/2023";Segunda classe;VA-21160;Vinicius Azevedo;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MÓV-CA-10001218;Móveis;Cadeiras;Office Star Protetor de piso, Par;"3176,6";7;"0";"1332,8"
1574;MX-2023-134418;"12/23/2023";"12/25/2023";Segunda classe;VA-21160;Vinicius Azevedo;Grande Empresa;Mixco;Guatemala;Guatemala;Central;MAT-EN-10003354;Material de escritório;Envelopes;Cameo Envelope kraft, Conjunto de 50;"540";3;"0";"37,8"
1575;MX-2021-136098;"10/30/2021";"11/5/2021";Classe padrão;EA-13570;Enzo Araujo;Varejo;Itaúna;Minas Gerais;Brasil;Sul;MAT-FI-10000163;Material de escritório;Fichários;Ibico Capa para fichário, Econômico;"182";2;"0";"76,4"
1576;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AR-10001866;Material de escritório;Arte;Sanford Marcadores de texto, Tamanhos variados;"605,76";6;"0,2";-84,24
1577;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-ET-10001178;Material de escritório;Etiquetas;Smead Etiquetas para codificação colorida, Branco;"69,6";1;"0,2";"3,4"
1578;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-EN-10003803;Material de escritório;Envelopes;Jiffy Malote, Conjunto de 50;"1733,76";7;"0,2";-391,44
1579;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AR-10002543;Material de escritório;Arte;Stanley Marcadores de texto, Embalagem tipo bulk;"558,88";7;"0,2";-92,12
1580;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MÓV-ES-10000086;Móveis;Estantes;Bush Conjunto de pratelheiras, Metal;"1365,84";2;"0,4";-204,96
1581;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-CO-10002270;Tecnologia;Copiadoras;Hewlett Fax, Vermelho;"3384,7968";2;"0,202";-856,8032
1582;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AR-10004188;Material de escritório;Arte;Boston Marcadores de texto, Azul;"301,92";3;"0,2";-22,68
1583;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-CO-10001463;Tecnologia;Copiadoras;HP Copiadora, Digital;"2589,0312";2;"0,202";-590,5688
1584;US-2021-156860;"12/12/2021";"12/18/2021";Classe padrão;MS-18865;Matilde Souza;Varejo;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-AC-10003964;Tecnologia;Acessórios;Logitech Cartão de memória, Durável;"2762,4";5;"0,2";"552,4"
1585;MX-2023-143182;"2/20/2023";"2/26/2023";Classe padrão;AR-10345;Alice Ribeiro;Grande Empresa;Indaiatuba;São Paulo;Brasil;Sul;MAT-FI-10001391;Material de escritório;Fichários;Acco Perfurador, Transparente;"394,4";2;"0";"66,8"
1586;MX-2023-143182;"2/20/2023";"2/26/2023";Classe padrão;AR-10345;Alice Ribeiro;Grande Empresa;Indaiatuba;São Paulo;Brasil;Sul;MÓV-CA-10000372;Móveis;Cadeiras;Novimex Cadeira de praia, Par;"1928,4";6;"0";"249,6"
1587;MX-2022-139969;"3/2/2022";"3/4/2022";Segunda classe;JB-15790;Julian Barbosa;Varejo;Mixco;Guatemala;Guatemala;Central;TEC-CO-10003896;Tecnologia;Copiadoras;HP Fax sem fio, Vermelho;"9538,4848";4;"0,002";"458,4848"
1588;MX-2020-108875;"12/29/2020";"12/31/2020";Segunda classe;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;Diadema;São Paulo;Brasil;Sul;MAT-AR-10000544;Material de escritório;Armazenamento;Eldon Bandejas, Azul;"639,6";2;"0";"230"
1589;MX-2020-108875;"12/29/2020";"12/31/2020";Segunda classe;BC-10990;Beatrice Cunha;Pequenas e Medias Empresas;Diadema;São Paulo;Brasil;Sul;TEC-AC-10002911;Tecnologia;Acessórios;Enermax Teclado numérico, Reciclado;"735,2";2;"0";"132"
